"Date","Day","Country","Cases","Death","Population","Cases_Percent","Death_Percent","Beta"
2020-02-02,2,"russia",2,0,144478050,0.00000001,0,0.483
2020-02-03,3,"russia",2,0,144478050,0.00000001,0,0.261
2020-02-04,4,"russia",2,0,144478050,0.00000001,0,0.187
2020-02-05,5,"russia",2,0,144478050,0.00000001,0,0.149
2020-02-06,6,"russia",2,0,144478050,0.00000001,0,0.127
2020-02-07,7,"russia",2,0,144478050,0.00000001,0,0.113
2020-02-08,8,"russia",2,0,144478050,0.00000001,0,0.101
2020-02-09,9,"russia",2,0,144478050,0.00000001,0,0.095
2020-02-10,10,"russia",2,0,144478050,0.00000001,0,0.089
2020-02-11,11,"russia",2,0,144478050,0.00000001,0,0.083
2020-02-12,12,"russia",2,0,144478050,0.00000001,0,0.079
2020-02-13,13,"russia",2,0,144478050,0.00000001,0,0.077
2020-02-14,14,"russia",2,0,144478050,0.00000001,0,0.075
2020-02-15,15,"russia",2,0,144478050,0.00000001,0,0.071
2020-02-16,16,"russia",2,0,144478050,0.00000001,0,0.071
2020-02-17,17,"russia",2,0,144478050,0.00000001,0,0.069
2020-02-18,18,"russia",2,0,144478050,0.00000001,0,0.067
2020-02-19,19,"russia",2,0,144478050,0.00000001,0,0.065
2020-02-20,20,"russia",2,0,144478050,0.00000001,0,0.065
2020-02-21,21,"russia",2,0,144478050,0.00000001,0,0.063
2020-02-22,22,"russia",2,0,144478050,0.00000001,0,0.063
2020-02-23,23,"russia",2,0,144478050,0.00000001,0,0.063
2020-02-24,24,"russia",2,0,144478050,0.00000001,0,0.061
2020-02-25,25,"russia",2,0,144478050,0.00000001,0,0.061
2020-02-26,26,"russia",2,0,144478050,0.00000001,0,0.061
2020-02-27,27,"russia",2,0,144478050,0.00000001,0,0.059
2020-02-28,28,"russia",2,0,144478050,0.00000001,0,0.059
2020-02-29,29,"russia",2,0,144478050,0.00000001,0,0.059
2020-03-01,30,"russia",2,0,144478050,0.00000001,0,0.059
2020-03-02,31,"russia",3,0,144478050,0.00000002,0,0.095
2020-03-03,32,"russia",3,0,144478050,0.00000002,0,0.093
2020-03-04,33,"russia",3,0,144478050,0.00000002,0,0.091
2020-03-05,34,"russia",4,0,144478050,0.00000003,0,0.111
2020-03-06,35,"russia",13,0,144478050,0.00000009,0,0.173
2020-03-07,36,"russia",13,0,144478050,0.00000009,0,0.169
2020-03-08,37,"russia",17,0,144478050,0.00000012,0,0.183
2020-03-09,38,"russia",17,0,144478050,0.00000012,0,0.177
2020-03-10,39,"russia",20,0,144478050,0.00000014,0,0.183
2020-03-11,40,"russia",20,0,144478050,0.00000014,0,0.177
2020-03-12,41,"russia",28,0,144478050,0.00000019,0,0.191
2020-03-13,42,"russia",45,0,144478050,0.00000031,0,0.215
2020-03-14,43,"russia",59,0,144478050,0.00000041,0,0.225
2020-03-15,44,"russia",63,0,144478050,0.00000044,0,0.225
2020-03-16,45,"russia",90,0,144478050,0.00000062,0,0.239
2020-03-17,46,"russia",114,0,144478050,0.00000079,0,0.247
2020-03-18,47,"russia",147,0,144478050,0.00000102,0,0.255
2020-03-19,48,"russia",199,1,144478050,0.00000138,0.00000001,0.267
2020-03-20,49,"russia",253,1,144478050,0.00000175,0.00000001,0.275
2020-03-21,50,"russia",306,1,144478050,0.00000212,0.00000001,0.279
2020-03-22,51,"russia",367,1,144478050,0.00000254,0.00000001,0.283
2020-03-23,52,"russia",438,1,144478050,0.00000303,0.00000001,0.287
2020-03-24,53,"russia",495,1,144478050,0.00000343,0.00000001,0.287
2020-03-25,54,"russia",658,3,144478050,0.00000455,0.00000002,0.295
2020-03-26,55,"russia",840,3,144478050,0.00000581,0.00000002,0.303
2020-03-27,56,"russia",1036,4,144478050,0.00000717,0.00000003,0.307
2020-03-28,57,"russia",1264,4,144478050,0.00000875,0.00000003,0.311
2020-03-29,58,"russia",1534,8,144478050,0.00001062,0.00000006,0.315
2020-03-14,0,"rwanda",1,0,12301939,0.00000008,0,0.001
2020-03-15,1,"rwanda",1,0,12301939,0.00000008,0,0.001
2020-03-16,2,"rwanda",5,0,12301939,0.00000041,0,20
2020-03-17,3,"rwanda",7,0,12301939,0.00000057,0,12
2020-03-18,4,"rwanda",8,0,12301939,0.00000065,0,6
2020-03-19,5,"rwanda",8,0,12301939,0.00000065,0,3.6
2020-03-20,6,"rwanda",17,0,12301939,0.00000138,0,4.2
2020-03-21,7,"rwanda",17,0,12301939,0.00000138,0,2.95
2020-03-22,8,"rwanda",19,0,12301939,0.00000154,0,2.35
2020-03-23,9,"rwanda",36,0,12301939,0.00000293,0,2.6
2020-03-24,10,"rwanda",40,0,12301939,0.00000325,0,2.2
2020-03-25,11,"rwanda",41,0,12301939,0.00000333,0,1.85
2020-03-26,12,"rwanda",50,0,12301939,0.00000406,0,1.7
2020-03-27,13,"rwanda",54,0,12301939,0.00000439,0,1.5
2020-03-28,14,"rwanda",60,0,12301939,0.00000488,0,1.35
2020-03-29,15,"rwanda",70,0,12301939,0.00000569,0,1.275
2020-02-27,0,"san marino",1,0,33785,0.0000296,0,0.001
2020-02-28,1,"san marino",1,0,33785,0.0000296,0,0.001
2020-02-29,2,"san marino",1,0,33785,0.0000296,0,0.483
2020-03-01,3,"san marino",1,0,33785,0.0000296,0,0.261
2020-03-02,4,"san marino",8,0,33785,0.00023679,0,6
2020-03-03,5,"san marino",10,1,33785,0.00029599,0.0000296,4.3
2020-03-04,6,"san marino",16,1,33785,0.00047358,0.0000296,4
2020-03-05,7,"san marino",21,1,33785,0.00062158,0.0000296,3.35
2020-03-06,8,"san marino",21,1,33785,0.00062158,0.0000296,2.5
2020-03-07,9,"san marino",23,1,33785,0.00068078,0.0000296,2.05
2020-03-08,10,"san marino",36,1,33785,0.00106556,0.0000296,2.1
2020-03-09,11,"san marino",36,1,33785,0.00106556,0.0000296,1.725
2020-03-10,12,"san marino",51,2,33785,0.00150955,0.0000592,1.7
2020-03-11,13,"san marino",62,2,33785,0.00183513,0.0000592,1.575
2020-03-12,14,"san marino",69,3,33785,0.00204233,0.0000888,1.425
2020-03-13,15,"san marino",80,5,33785,0.00236791,0.00014799,1.325
2020-03-14,16,"san marino",80,5,33785,0.00236791,0.00014799,1.175
2020-03-15,17,"san marino",101,5,33785,0.00298949,0.00014799,1.15
2020-03-16,18,"san marino",109,7,33785,0.00322628,0.00020719,1.075
2020-03-17,19,"san marino",109,7,33785,0.00322628,0.00020719,0.967
2020-03-18,20,"san marino",119,11,33785,0.00352227,0.00032559,0.911
2020-03-19,21,"san marino",119,11,33785,0.00352227,0.00032559,0.837
2020-03-20,22,"san marino",144,14,33785,0.00426225,0.00041439,0.823
2020-03-21,23,"san marino",144,20,33785,0.00426225,0.00059198,0.763
2020-03-22,24,"san marino",175,20,33785,0.00517981,0.00059198,0.755
2020-03-23,25,"san marino",187,20,33785,0.005535,0.00059198,0.719
2020-03-24,26,"san marino",187,21,33785,0.005535,0.00062158,0.675
2020-03-25,27,"san marino",208,21,33785,0.00615658,0.00062158,0.655
2020-03-26,28,"san marino",208,21,33785,0.00615658,0.00062158,0.619
2020-03-27,29,"san marino",223,21,33785,0.00660056,0.00062158,0.597
2020-03-28,30,"san marino",224,22,33785,0.00663016,0.00065118,0.567
2020-03-29,31,"san marino",224,22,33785,0.00663016,0.00065118,0.539
2020-03-02,0,"saudi arabia",1,0,33699947,0.00000003,0,0.001
2020-03-03,1,"saudi arabia",1,0,33699947,0.00000003,0,0.001
2020-03-04,2,"saudi arabia",1,0,33699947,0.00000003,0,0.483
2020-03-05,3,"saudi arabia",5,0,33699947,0.00000015,0,8
2020-03-06,4,"saudi arabia",5,0,33699947,0.00000015,0,3.85
2020-03-07,5,"saudi arabia",5,0,33699947,0.00000015,0,2.35
2020-03-08,6,"saudi arabia",11,0,33699947,0.00000033,0,3.05
2020-03-09,7,"saudi arabia",15,0,33699947,0.00000045,0,2.7
2020-03-10,8,"saudi arabia",20,0,33699947,0.00000059,0,2.4
2020-03-11,9,"saudi arabia",21,0,33699947,0.00000062,0,1.925
2020-03-12,10,"saudi arabia",45,0,33699947,0.00000134,0,2.3
2020-03-13,11,"saudi arabia",86,0,33699947,0.00000255,0,2.55
2020-03-14,12,"saudi arabia",103,0,33699947,0.00000306,0,2.25
2020-03-15,13,"saudi arabia",103,0,33699947,0.00000306,0,1.925
2020-03-16,14,"saudi arabia",118,0,33699947,0.0000035,0,1.75
2020-03-17,15,"saudi arabia",171,0,33699947,0.00000507,0,1.75
2020-03-18,16,"saudi arabia",171,0,33699947,0.00000507,0,1.525
2020-03-19,17,"saudi arabia",274,0,33699947,0.00000813,0,1.6
2020-03-20,18,"saudi arabia",344,0,33699947,0.00001021,0,1.525
2020-03-21,19,"saudi arabia",392,0,33699947,0.00001163,0,1.425
2020-03-22,20,"saudi arabia",511,0,33699947,0.00001516,0,1.4
2020-03-23,21,"saudi arabia",562,0,33699947,0.00001668,0,1.325
2020-03-24,22,"saudi arabia",767,1,33699947,0.00002276,0.00000003,1.3
2020-03-25,23,"saudi arabia",900,2,33699947,0.00002671,0.00000006,1.25
2020-03-26,24,"saudi arabia",1012,3,33699947,0.00003003,0.00000009,1.2
2020-03-27,25,"saudi arabia",1104,3,33699947,0.00003276,0.00000009,1.125
2020-03-28,26,"saudi arabia",1203,4,33699947,0.0000357,0.00000012,1.075
2020-03-29,27,"saudi arabia",1299,8,33699947,0.00003855,0.00000024,1.025
2020-03-02,0,"senegal",1,0,15854360,0.00000006,0,0.001
2020-03-03,1,"senegal",2,0,15854360,0.00000013,0,0.001
2020-03-04,2,"senegal",4,0,15854360,0.00000025,0,17
2020-03-05,3,"senegal",4,0,15854360,0.00000025,0,6.5
2020-03-06,4,"senegal",4,0,15854360,0.00000025,0,3.15
2020-03-07,5,"senegal",4,0,15854360,0.00000025,0,1.925
2020-03-08,6,"senegal",4,0,15854360,0.00000025,0,1.35
2020-03-09,7,"senegal",4,0,15854360,0.00000025,0,1
2020-03-10,8,"senegal",4,0,15854360,0.00000025,0,0.789
2020-03-11,9,"senegal",4,0,15854360,0.00000025,0,0.647
2020-03-12,10,"senegal",4,0,15854360,0.00000025,0,0.545
2020-03-13,11,"senegal",10,0,15854360,0.00000063,0,0.889
2020-03-14,12,"senegal",10,0,15854360,0.00000063,0,0.767
2020-03-15,13,"senegal",24,0,15854360,0.00000151,0,1.05
2020-03-16,14,"senegal",24,0,15854360,0.00000151,0,0.927
2020-03-17,15,"senegal",26,0,15854360,0.00000164,0,0.855
2020-03-18,16,"senegal",31,0,15854360,0.00000196,0,0.827
2020-03-19,17,"senegal",31,0,15854360,0.00000196,0,0.747
2020-03-20,18,"senegal",38,0,15854360,0.0000024,0,0.737
2020-03-21,19,"senegal",47,0,15854360,0.00000296,0,0.731
2020-03-22,20,"senegal",67,0,15854360,0.00000423,0,0.763
2020-03-23,21,"senegal",79,0,15854360,0.00000498,0,0.745
2020-03-24,22,"senegal",86,0,15854360,0.00000542,0,0.709
2020-03-25,23,"senegal",99,0,15854360,0.00000624,0,0.691
2020-03-26,24,"senegal",105,0,15854360,0.00000662,0,0.657
2020-03-27,25,"senegal",119,0,15854360,0.00000751,0,0.639
2020-03-28,26,"senegal",130,0,15854360,0.0000082,0,0.617
2020-03-29,27,"senegal",142,0,15854360,0.00000896,0,0.597
2020-03-06,0,"serbia",1,0,6982084,0.00000014,0,0.001
2020-03-07,1,"serbia",1,0,6982084,0.00000014,0,0.001
2020-03-08,2,"serbia",1,0,6982084,0.00000014,0,0.483
2020-03-09,3,"serbia",1,0,6982084,0.00000014,0,0.261
2020-03-10,4,"serbia",5,0,6982084,0.00000072,0,3.95
2020-03-11,5,"serbia",12,0,6982084,0.00000172,0,5
2020-03-12,6,"serbia",19,0,6982084,0.00000272,0,4.55
2020-03-13,7,"serbia",35,0,6982084,0.00000501,0,4.6
2020-03-14,8,"serbia",46,0,6982084,0.00000659,0,3.9
2020-03-15,9,"serbia",48,0,6982084,0.00000687,0,3.05
2020-03-16,10,"serbia",55,0,6982084,0.00000788,0,2.6
2020-03-17,11,"serbia",65,0,6982084,0.00000931,0,2.25
2020-03-18,12,"serbia",83,0,6982084,0.00001189,0,2.1
2020-03-19,13,"serbia",103,0,6982084,0.00001475,0,1.95
2020-03-20,14,"serbia",135,1,6982084,0.00001934,0.00000014,1.85
2020-03-21,15,"serbia",171,1,6982084,0.00002449,0.00000014,1.75
2020-03-22,16,"serbia",222,2,6982084,0.0000318,0.00000029,1.7
2020-03-23,17,"serbia",249,3,6982084,0.00003566,0.00000043,1.55
2020-03-24,18,"serbia",303,3,6982084,0.0000434,0.00000043,1.475
2020-03-25,19,"serbia",384,4,6982084,0.000055,0.00000057,1.425
2020-03-26,20,"serbia",384,1,6982084,0.000055,0.00000014,1.3
2020-03-27,21,"serbia",457,1,6982084,0.00006545,0.00000014,1.25
2020-03-28,22,"serbia",659,10,6982084,0.00009438,0.00000143,1.275
2020-03-29,23,"serbia",741,13,6982084,0.00010613,0.00000186,1.2
2020-03-14,0,"seychelles",2,0,96762,0.00002067,0,0.001
2020-03-15,1,"seychelles",2,0,96762,0.00002067,0,0.001
2020-03-16,2,"seychelles",3,0,96762,0.000031,0,3.1
2020-03-17,3,"seychelles",4,0,96762,0.00004134,0,2.2
2020-03-18,4,"seychelles",4,0,96762,0.00004134,0,1.2
2020-03-19,5,"seychelles",6,0,96762,0.00006201,0,1.35
2020-03-20,6,"seychelles",7,0,96762,0.00007234,0,1.125
2020-03-21,7,"seychelles",7,0,96762,0.00007234,0,0.847
2020-03-22,8,"seychelles",7,0,96762,0.00007234,0,0.673
2020-03-23,9,"seychelles",7,0,96762,0.00007234,0,0.555
2020-03-24,10,"seychelles",7,0,96762,0.00007234,0,0.471
2020-03-25,11,"seychelles",7,0,96762,0.00007234,0,0.409
2020-03-26,12,"seychelles",7,0,96762,0.00007234,0,0.361
2020-03-27,13,"seychelles",7,0,96762,0.00007234,0,0.323
2020-03-28,14,"seychelles",8,0,96762,0.00008268,0,0.325
2020-03-29,15,"seychelles",8,0,96762,0.00008268,0,0.297
2020-01-23,0,"singapore",1,0,5638676,0.00000018,0,0.001
2020-01-24,1,"singapore",3,0,5638676,0.00000053,0,0.001
2020-01-25,2,"singapore",3,0,5638676,0.00000053,0,10.5
2020-01-26,3,"singapore",4,0,5638676,0.00000071,0,6
2020-01-27,4,"singapore",5,0,5638676,0.00000089,0,3.8
2020-01-28,5,"singapore",7,0,5638676,0.00000124,0,3.15
2020-01-29,6,"singapore",7,0,5638676,0.00000124,0,2.1
2020-01-30,7,"singapore",10,0,5638676,0.00000177,0,2
2020-01-31,8,"singapore",13,0,5638676,0.00000231,0,1.85
2020-02-01,9,"singapore",16,0,5638676,0.00000284,0,1.65
2020-02-02,10,"singapore",18,0,5638676,0.00000319,0,1.425
2020-02-03,11,"singapore",18,0,5638676,0.00000319,0,1.2
2020-02-04,12,"singapore",24,0,5638676,0.00000426,0,1.175
2020-02-05,13,"singapore",28,0,5638676,0.00000497,0,1.1
2020-02-06,14,"singapore",28,0,5638676,0.00000497,0,0.967
2020-02-07,15,"singapore",30,0,5638676,0.00000532,0,0.885
2020-02-08,16,"singapore",33,0,5638676,0.00000585,0,0.825
2020-02-09,17,"singapore",40,0,5638676,0.00000709,0,0.805
2020-02-10,18,"singapore",45,0,5638676,0.00000798,0,0.767
2020-02-11,19,"singapore",47,0,5638676,0.00000834,0,0.713
2020-02-12,20,"singapore",50,0,5638676,0.00000887,0,0.673
2020-02-13,21,"singapore",58,0,5638676,0.00001029,0,0.655
2020-02-14,22,"singapore",67,0,5638676,0.00001188,0,0.639
2020-02-15,23,"singapore",72,0,5638676,0.00001277,0,0.611
2020-02-16,24,"singapore",75,0,5638676,0.0000133,0,0.579
2020-02-17,25,"singapore",77,0,5638676,0.00001366,0,0.549
2020-02-18,26,"singapore",81,0,5638676,0.00001437,0,0.525
2020-02-19,27,"singapore",84,0,5638676,0.0000149,0,0.503
2020-02-20,28,"singapore",84,0,5638676,0.0000149,0,0.477
2020-02-21,29,"singapore",85,0,5638676,0.00001507,0,0.455
2020-02-22,30,"singapore",85,0,5638676,0.00001507,0,0.433
2020-02-23,31,"singapore",89,0,5638676,0.00001578,0,0.419
2020-02-24,32,"singapore",89,0,5638676,0.00001578,0,0.401
2020-02-25,33,"singapore",91,0,5638676,0.00001614,0,0.387
2020-02-26,34,"singapore",93,0,5638676,0.00001649,0,0.373
2020-02-27,35,"singapore",93,0,5638676,0.00001649,0,0.359
2020-02-28,36,"singapore",93,0,5638676,0.00001649,0,0.347
2020-02-29,37,"singapore",102,0,5638676,0.00001809,0,0.343
2020-03-01,38,"singapore",106,0,5638676,0.0000188,0,0.335
2020-03-02,39,"singapore",108,0,5638676,0.00001915,0,0.325
2020-03-03,40,"singapore",110,0,5638676,0.00001951,0,0.315
2020-03-04,41,"singapore",110,0,5638676,0.00001951,0,0.307
2020-03-05,42,"singapore",117,0,5638676,0.00002075,0,0.301
2020-03-06,43,"singapore",130,0,5638676,0.00002306,0,0.301
2020-03-07,44,"singapore",138,0,5638676,0.00002447,0,0.295
2020-03-08,45,"singapore",150,0,5638676,0.0000266,0,0.293
2020-03-09,46,"singapore",150,0,5638676,0.0000266,0,0.285
2020-03-10,47,"singapore",160,0,5638676,0.00002838,0,0.283
2020-03-11,48,"singapore",178,0,5638676,0.00003157,0,0.281
2020-03-12,49,"singapore",178,0,5638676,0.00003157,0,0.275
2020-03-13,50,"singapore",200,0,5638676,0.00003547,0,0.275
2020-03-14,51,"singapore",212,0,5638676,0.0000376,0,0.271
2020-03-15,52,"singapore",226,0,5638676,0.00004008,0,0.269
2020-03-16,53,"singapore",243,0,5638676,0.0000431,0,0.267
2020-03-17,54,"singapore",266,0,5638676,0.00004717,0,0.265
2020-03-18,55,"singapore",313,0,5638676,0.00005551,0,0.269
2020-03-19,56,"singapore",345,0,5638676,0.00006118,0,0.267
2020-03-20,57,"singapore",385,0,5638676,0.00006828,0,0.267
2020-03-21,58,"singapore",432,2,5638676,0.00007661,0.00000035,0.267
2020-03-22,59,"singapore",455,2,5638676,0.00008069,0.00000035,0.265
2020-03-23,60,"singapore",509,2,5638676,0.00009027,0.00000035,0.265
2020-03-24,61,"singapore",558,2,5638676,0.00009896,0.00000035,0.265
2020-03-25,62,"singapore",631,2,5638676,0.00011191,0.00000035,0.265
2020-03-26,63,"singapore",683,2,5638676,0.00012113,0.00000035,0.263
2020-03-27,64,"singapore",732,2,5638676,0.00012982,0.00000035,0.261
2020-03-28,65,"singapore",802,2,5638676,0.00014223,0.00000035,0.261
2020-03-29,66,"singapore",844,3,5638676,0.00014968,0.00000053,0.259
2020-03-05,0,"slovenia",2,0,2067372,0.00000097,0,0.001
2020-03-06,1,"slovenia",7,0,2067372,0.00000339,0,0.001
2020-03-07,2,"slovenia",7,0,2067372,0.00000339,0,13.5
2020-03-08,3,"slovenia",16,0,2067372,0.00000774,0,13.5
2020-03-09,4,"slovenia",16,0,2067372,0.00000774,0,6
2020-03-10,5,"slovenia",31,0,2067372,0.00001499,0,6
2020-03-11,6,"slovenia",57,0,2067372,0.00002757,0,6
2020-03-12,7,"slovenia",89,0,2067372,0.00004305,0,5
2020-03-13,8,"slovenia",141,0,2067372,0.0000682,0,4.75
2020-03-14,9,"slovenia",181,1,2067372,0.00008755,0.00000048,4.05
2020-03-15,10,"slovenia",219,1,2067372,0.00010593,0.00000048,3.45
2020-03-16,11,"slovenia",253,1,2067372,0.00012238,0.00000048,2.95
2020-03-17,12,"slovenia",275,1,2067372,0.00013302,0.00000048,2.55
2020-03-18,13,"slovenia",275,1,2067372,0.00013302,0.00000048,2.15
2020-03-19,14,"slovenia",286,1,2067372,0.00013834,0.00000048,1.875
2020-03-20,15,"slovenia",341,1,2067372,0.00016494,0.00000048,1.75
2020-03-21,16,"slovenia",383,1,2067372,0.00018526,0.00000048,1.6
2020-03-22,17,"slovenia",414,2,2067372,0.00020025,0.00000097,1.45
2020-03-23,18,"slovenia",442,3,2067372,0.0002138,0.00000145,1.325
2020-03-24,19,"slovenia",480,4,2067372,0.00023218,0.00000193,1.25
2020-03-25,20,"slovenia",528,5,2067372,0.0002554,0.00000242,1.15
2020-03-26,21,"slovenia",562,6,2067372,0.00027184,0.0000029,1.075
2020-03-27,22,"slovenia",632,9,2067372,0.0003057,0.00000435,1.025
2020-03-28,23,"slovenia",684,9,2067372,0.00033085,0.00000435,0.977
2020-03-29,24,"slovenia",730,11,2067372,0.00035311,0.00000532,0.923
2020-03-16,0,"somalia",1,0,15008154,0.00000007,0,0.001
2020-03-17,1,"somalia",1,0,15008154,0.00000007,0,0.001
2020-03-18,2,"somalia",1,0,15008154,0.00000007,0,0.483
2020-03-19,3,"somalia",1,0,15008154,0.00000007,0,0.261
2020-03-20,4,"somalia",1,0,15008154,0.00000007,0,0.187
2020-03-21,5,"somalia",1,0,15008154,0.00000007,0,0.149
2020-03-22,6,"somalia",1,0,15008154,0.00000007,0,0.127
2020-03-23,7,"somalia",1,0,15008154,0.00000007,0,0.113
2020-03-24,8,"somalia",1,0,15008154,0.00000007,0,0.101
2020-03-25,9,"somalia",1,0,15008154,0.00000007,0,0.095
2020-03-26,10,"somalia",2,0,15008154,0.00000013,0,0.245
2020-03-27,11,"somalia",3,0,15008154,0.0000002,0,0.341
2020-03-28,12,"somalia",3,0,15008154,0.0000002,0,0.303
2020-03-29,13,"somalia",3,0,15008154,0.0000002,0,0.273
2020-03-05,0,"south africa",1,0,57779622,0.00000002,0,0.001
2020-03-06,1,"south africa",1,0,57779622,0.00000002,0,0.001
2020-03-07,2,"south africa",1,0,57779622,0.00000002,0,0.483
2020-03-08,3,"south africa",3,0,57779622,0.00000005,0,3.15
2020-03-09,4,"south africa",3,0,57779622,0.00000005,0,1.675
2020-03-10,5,"south africa",7,0,57779622,0.00000012,0,2.75
2020-03-11,6,"south africa",13,0,57779622,0.00000022,0,3.05
2020-03-12,7,"south africa",17,0,57779622,0.00000029,0,2.65
2020-03-13,8,"south africa",24,0,57779622,0.00000042,0,2.5
2020-03-14,9,"south africa",38,0,57779622,0.00000066,0,2.5
2020-03-15,10,"south africa",51,0,57779622,0.00000088,0,2.3
2020-03-16,11,"south africa",62,0,57779622,0.00000107,0,2.05
2020-03-17,12,"south africa",62,0,57779622,0.00000107,0,1.725
2020-03-18,13,"south africa",116,0,57779622,0.00000201,0,1.925
2020-03-19,14,"south africa",150,0,57779622,0.0000026,0,1.825
2020-03-20,15,"south africa",202,0,57779622,0.0000035,0,1.75
2020-03-21,16,"south africa",240,0,57779622,0.00000415,0,1.65
2020-03-22,17,"south africa",274,0,57779622,0.00000474,0,1.525
2020-03-23,18,"south africa",402,0,57779622,0.00000696,0,1.55
2020-03-24,19,"south africa",554,0,57779622,0.00000959,0,1.525
2020-03-25,20,"south africa",709,0,57779622,0.00001227,0,1.475
2020-03-26,21,"south africa",927,0,57779622,0.00001604,0,1.45
2020-03-27,22,"south africa",1170,1,57779622,0.00002025,0.00000002,1.4
2020-03-28,23,"south africa",1187,1,57779622,0.00002054,0.00000002,1.3
2020-03-29,24,"south africa",1280,2,57779622,0.00002215,0.00000003,1.225
2020-02-01,0,"spain",1,0,46723749,0.00000002,0,0.001
2020-02-02,1,"spain",1,0,46723749,0.00000002,0,0.001
2020-02-03,2,"spain",1,0,46723749,0.00000002,0,0.483
2020-02-04,3,"spain",1,0,46723749,0.00000002,0,0.261
2020-02-05,4,"spain",1,0,46723749,0.00000002,0,0.187
2020-02-06,5,"spain",1,0,46723749,0.00000002,0,0.149
2020-02-07,6,"spain",1,0,46723749,0.00000002,0,0.127
2020-02-08,7,"spain",1,0,46723749,0.00000002,0,0.113
2020-02-09,8,"spain",2,0,46723749,0.00000004,0,0.365
2020-02-10,9,"spain",2,0,46723749,0.00000004,0,0.309
2020-02-11,10,"spain",2,0,46723749,0.00000004,0,0.269
2020-02-12,11,"spain",2,0,46723749,0.00000004,0,0.237
2020-02-13,12,"spain",2,0,46723749,0.00000004,0,0.215
2020-02-14,13,"spain",2,0,46723749,0.00000004,0,0.195
2020-02-15,14,"spain",2,0,46723749,0.00000004,0,0.181
2020-02-16,15,"spain",2,0,46723749,0.00000004,0,0.169
2020-02-17,16,"spain",2,0,46723749,0.00000004,0,0.157
2020-02-18,17,"spain",2,0,46723749,0.00000004,0,0.149
2020-02-19,18,"spain",2,0,46723749,0.00000004,0,0.141
2020-02-20,19,"spain",2,0,46723749,0.00000004,0,0.135
2020-02-21,20,"spain",2,0,46723749,0.00000004,0,0.129
2020-02-22,21,"spain",2,0,46723749,0.00000004,0,0.123
2020-02-23,22,"spain",2,0,46723749,0.00000004,0,0.119
2020-02-24,23,"spain",2,0,46723749,0.00000004,0,0.115
2020-02-25,24,"spain",6,0,46723749,0.00000013,0,0.223
2020-02-26,25,"spain",13,0,46723749,0.00000028,0,0.301
2020-02-27,26,"spain",15,0,46723749,0.00000032,0,0.301
2020-02-28,27,"spain",32,0,46723749,0.00000068,0,0.379
2020-02-29,28,"spain",45,0,46723749,0.00000096,0,0.403
2020-03-01,29,"spain",84,0,46723749,0.0000018,0,0.465
2020-03-02,30,"spain",120,0,46723749,0.00000257,0,0.489
2020-03-03,31,"spain",165,1,46723749,0.00000353,0.00000002,0.507
2020-03-04,32,"spain",222,2,46723749,0.00000475,0.00000004,0.521
2020-03-05,33,"spain",259,3,46723749,0.00000554,0.00000006,0.517
2020-03-06,34,"spain",400,5,46723749,0.00000856,0.00000011,0.549
2020-03-07,35,"spain",500,10,46723749,0.0000107,0.00000021,0.551
2020-03-08,36,"spain",673,17,46723749,0.0000144,0.00000036,0.565
2020-03-09,37,"spain",1073,28,46723749,0.00002296,0.0000006,0.597
2020-03-10,38,"spain",1695,35,46723749,0.00003628,0.00000075,0.627
2020-03-11,39,"spain",2277,54,46723749,0.00004873,0.00000116,0.637
2020-03-12,40,"spain",2277,55,46723749,0.00004873,0.00000118,0.613
2020-03-13,41,"spain",5232,133,46723749,0.00011198,0.00000285,0.685
2020-03-14,42,"spain",6391,195,46723749,0.00013678,0.00000417,0.681
2020-03-15,43,"spain",7798,289,46723749,0.0001669,0.00000619,0.679
2020-03-16,44,"spain",9942,342,46723749,0.00021278,0.00000732,0.681
2020-03-17,45,"spain",11748,533,46723749,0.00025144,0.00001141,0.675
2020-03-18,46,"spain",13910,623,46723749,0.00029771,0.00001333,0.669
2020-03-19,47,"spain",17963,830,46723749,0.00038445,0.00001776,0.673
2020-03-20,48,"spain",20410,1043,46723749,0.00043682,0.00002232,0.665
2020-03-21,49,"spain",25374,1375,46723749,0.00054306,0.00002943,0.663
2020-03-22,50,"spain",28768,1772,46723749,0.0006157,0.00003793,0.655
2020-03-23,51,"spain",35136,2311,46723749,0.00075199,0.00004946,0.653
2020-03-24,52,"spain",39885,2808,46723749,0.00085363,0.0000601,0.645
2020-03-25,53,"spain",49515,3647,46723749,0.00105974,0.00007805,0.645
2020-03-26,54,"spain",57786,4365,46723749,0.00123676,0.00009342,0.641
2020-03-27,55,"spain",65719,5138,46723749,0.00140654,0.00010997,0.633
2020-03-28,56,"spain",73235,5982,46723749,0.0015674,0.00012803,0.625
2020-03-29,57,"spain",80110,6803,46723749,0.00171455,0.0001456,0.615
2020-01-27,0,"sri lanka",1,0,21670000,0.00000005,0,0.001
2020-01-28,1,"sri lanka",1,0,21670000,0.00000005,0,0.001
2020-01-29,2,"sri lanka",1,0,21670000,0.00000005,0,0.483
2020-01-30,3,"sri lanka",1,0,21670000,0.00000005,0,0.261
2020-01-31,4,"sri lanka",1,0,21670000,0.00000005,0,0.187
2020-02-01,5,"sri lanka",1,0,21670000,0.00000005,0,0.149
2020-02-02,6,"sri lanka",1,0,21670000,0.00000005,0,0.127
