"Date","Day","Country","Cases","Death","Population","Cases_Percent","Death_Percent"
2020-04-04,10,"Trinidad and Tobago",103,6,1389858,0.00007411,0.00000432
2020-04-05,11,"Trinidad and Tobago",104,7,1389858,0.00007483,0.00000504
2020-03-19,0,"Tunisia",39,1,11565204,0.00000337,0.00000009
2020-03-20,1,"Tunisia",54,1,11565204,0.00000467,0.00000009
2020-03-21,2,"Tunisia",60,1,11565204,0.00000519,0.00000009
2020-03-22,3,"Tunisia",75,3,11565204,0.00000648,0.00000026
2020-03-23,4,"Tunisia",89,3,11565204,0.0000077,0.00000026
2020-03-24,5,"Tunisia",114,4,11565204,0.00000986,0.00000035
2020-03-25,6,"Tunisia",173,5,11565204,0.00001496,0.00000043
2020-03-26,7,"Tunisia",197,6,11565204,0.00001703,0.00000052
2020-03-27,8,"Tunisia",227,6,11565204,0.00001963,0.00000052
2020-03-28,9,"Tunisia",278,8,11565204,0.00002404,0.00000069
2020-03-29,10,"Tunisia",312,8,11565204,0.00002698,0.00000069
2020-03-30,11,"Tunisia",312,8,11565204,0.00002698,0.00000069
2020-03-31,12,"Tunisia",394,10,11565204,0.00003407,0.00000086
2020-04-01,13,"Tunisia",423,12,11565204,0.00003658,0.00000104
2020-04-02,14,"Tunisia",455,14,11565204,0.00003934,0.00000121
2020-04-03,15,"Tunisia",495,18,11565204,0.0000428,0.00000156
2020-04-04,16,"Tunisia",553,18,11565204,0.00004782,0.00000156
2020-04-05,17,"Tunisia",574,22,11565204,0.00004963,0.0000019
2020-03-17,0,"Turkey",47,1,82319724,0.00000057,0.00000001
2020-03-18,1,"Turkey",98,1,82319724,0.00000119,0.00000001
2020-03-19,2,"Turkey",192,3,82319724,0.00000233,0.00000004
2020-03-20,3,"Turkey",359,4,82319724,0.00000436,0.00000005
2020-03-21,4,"Turkey",670,9,82319724,0.00000814,0.00000011
2020-03-22,5,"Turkey",1236,30,82319724,0.00001501,0.00000036
2020-03-23,6,"Turkey",1529,37,82319724,0.00001857,0.00000045
2020-03-24,7,"Turkey",1872,44,82319724,0.00002274,0.00000053
2020-03-25,8,"Turkey",2433,59,82319724,0.00002956,0.00000072
2020-03-26,9,"Turkey",3629,75,82319724,0.00004408,0.00000091
2020-03-27,10,"Turkey",5698,92,82319724,0.00006922,0.00000112
2020-03-28,11,"Turkey",7402,108,82319724,0.00008992,0.00000131
2020-03-29,12,"Turkey",9217,131,82319724,0.00011197,0.00000159
2020-03-30,13,"Turkey",10827,168,82319724,0.00013152,0.00000204
2020-03-31,14,"Turkey",13531,214,82319724,0.00016437,0.0000026
2020-04-01,15,"Turkey",15679,277,82319724,0.00019046,0.00000336
2020-04-02,16,"Turkey",18135,356,82319724,0.0002203,0.00000432
2020-04-03,17,"Turkey",20921,425,82319724,0.00025414,0.00000516
2020-04-04,18,"Turkey",23934,501,82319724,0.00029074,0.00000609
2020-04-05,19,"Turkey",27069,574,82319724,0.00032883,0.00000697
2020-03-13,0,"Ukraine",3,1,44622516,0.00000007,0.00000002
2020-03-14,1,"Ukraine",3,1,44622516,0.00000007,0.00000002
2020-03-15,2,"Ukraine",3,1,44622516,0.00000007,0.00000002
2020-03-16,3,"Ukraine",7,1,44622516,0.00000016,0.00000002
2020-03-17,4,"Ukraine",14,2,44622516,0.00000031,0.00000004
2020-03-18,5,"Ukraine",14,2,44622516,0.00000031,0.00000004
2020-03-19,6,"Ukraine",16,2,44622516,0.00000036,0.00000004
2020-03-20,7,"Ukraine",29,3,44622516,0.00000065,0.00000007
2020-03-21,8,"Ukraine",47,3,44622516,0.00000105,0.00000007
2020-03-22,9,"Ukraine",73,3,44622516,0.00000164,0.00000007
2020-03-23,10,"Ukraine",73,3,44622516,0.00000164,0.00000007
2020-03-24,11,"Ukraine",97,3,44622516,0.00000217,0.00000007
2020-03-25,12,"Ukraine",145,5,44622516,0.00000325,0.00000011
2020-03-26,13,"Ukraine",196,5,44622516,0.00000439,0.00000011
2020-03-27,14,"Ukraine",310,5,44622516,0.00000695,0.00000011
2020-03-28,15,"Ukraine",356,9,44622516,0.00000798,0.0000002
2020-03-29,16,"Ukraine",475,10,44622516,0.00001064,0.00000022
2020-03-30,17,"Ukraine",548,13,44622516,0.00001228,0.00000029
2020-03-31,18,"Ukraine",645,17,44622516,0.00001445,0.00000038
2020-04-01,19,"Ukraine",794,20,44622516,0.00001779,0.00000045
2020-04-02,20,"Ukraine",897,22,44622516,0.0000201,0.00000049
2020-04-03,21,"Ukraine",1072,27,44622516,0.00002402,0.00000061
2020-04-04,22,"Ukraine",1225,32,44622516,0.00002745,0.00000072
2020-04-05,23,"Ukraine",1308,37,44622516,0.00002931,0.00000083
2020-03-20,0,"United Arab Emirates",140,2,9630959,0.00001454,0.00000021
2020-03-21,1,"United Arab Emirates",153,2,9630959,0.00001589,0.00000021
2020-03-22,2,"United Arab Emirates",153,2,9630959,0.00001589,0.00000021
2020-03-23,3,"United Arab Emirates",198,2,9630959,0.00002056,0.00000021
2020-03-24,4,"United Arab Emirates",248,2,9630959,0.00002575,0.00000021
2020-03-25,5,"United Arab Emirates",333,2,9630959,0.00003458,0.00000021
2020-03-26,6,"United Arab Emirates",333,2,9630959,0.00003458,0.00000021
2020-03-27,7,"United Arab Emirates",405,2,9630959,0.00004205,0.00000021
2020-03-28,8,"United Arab Emirates",468,2,9630959,0.00004859,0.00000021
2020-03-29,9,"United Arab Emirates",570,3,9630959,0.00005918,0.00000031
2020-03-30,10,"United Arab Emirates",611,5,9630959,0.00006344,0.00000052
2020-03-31,11,"United Arab Emirates",664,6,9630959,0.00006894,0.00000062
2020-04-01,12,"United Arab Emirates",814,8,9630959,0.00008452,0.00000083
2020-04-02,13,"United Arab Emirates",1024,8,9630959,0.00010632,0.00000083
2020-04-03,14,"United Arab Emirates",1264,9,9630959,0.00013124,0.00000093
2020-04-04,15,"United Arab Emirates",1505,10,9630959,0.00015627,0.00000104
2020-04-05,16,"United Arab Emirates",1799,10,9630959,0.00018679,0.00000104
2020-03-05,0,"United Kingdom",116,1,66488991,0.00000174,0.00000002
2020-03-06,1,"United Kingdom",164,2,66488991,0.00000247,0.00000003
2020-03-07,2,"United Kingdom",207,2,66488991,0.00000311,0.00000003
2020-03-08,3,"United Kingdom",274,3,66488991,0.00000412,0.00000005
2020-03-09,4,"United Kingdom",322,4,66488991,0.00000484,0.00000006
2020-03-10,5,"United Kingdom",384,6,66488991,0.00000578,0.00000009
2020-03-11,6,"United Kingdom",459,8,66488991,0.0000069,0.00000012
2020-03-12,7,"United Kingdom",459,8,66488991,0.0000069,0.00000012
2020-03-13,8,"United Kingdom",802,8,66488991,0.00001206,0.00000012
2020-03-14,9,"United Kingdom",1144,21,66488991,0.00001721,0.00000032
2020-03-15,10,"United Kingdom",1145,21,66488991,0.00001722,0.00000032
2020-03-16,11,"United Kingdom",1551,56,66488991,0.00002333,0.00000084
2020-03-17,12,"United Kingdom",1960,56,66488991,0.00002948,0.00000084
2020-03-18,13,"United Kingdom",2642,72,66488991,0.00003974,0.00000108
2020-03-19,14,"United Kingdom",2716,138,66488991,0.00004085,0.00000208
2020-03-20,15,"United Kingdom",4014,178,66488991,0.00006037,0.00000268
2020-03-21,16,"United Kingdom",5067,234,66488991,0.00007621,0.00000352
2020-03-22,17,"United Kingdom",5745,282,66488991,0.00008641,0.00000424
2020-03-23,18,"United Kingdom",6726,336,66488991,0.00010116,0.00000505
2020-03-24,19,"United Kingdom",8164,423,66488991,0.00012279,0.00000636
2020-03-25,20,"United Kingdom",9640,466,66488991,0.00014499,0.00000701
2020-03-26,21,"United Kingdom",11812,580,66488991,0.00017765,0.00000872
2020-03-27,22,"United Kingdom",14745,761,66488991,0.00022177,0.00001145
2020-03-28,23,"United Kingdom",17312,1021,66488991,0.00026037,0.00001536
2020-03-29,24,"United Kingdom",19780,1231,66488991,0.00029749,0.00001851
2020-03-30,25,"United Kingdom",22453,1411,66488991,0.0003377,0.00002122
2020-03-31,26,"United Kingdom",25481,1793,66488991,0.00038324,0.00002697
2020-04-01,27,"United Kingdom",29865,2357,66488991,0.00044917,0.00003545
2020-04-02,28,"United Kingdom",34173,2926,66488991,0.00051396,0.00004401
2020-04-03,29,"United Kingdom",38689,3611,66488991,0.00058189,0.00005431
2020-04-04,30,"United Kingdom",42477,4320,66488991,0.00063886,0.00006497
2020-04-05,31,"United Kingdom",48436,4943,66488991,0.00072848,0.00007434
2020-03-29,0,"Uruguay",304,1,3449299,0.00008813,0.00000029
2020-03-30,1,"Uruguay",310,1,3449299,0.00008987,0.00000029
2020-03-31,2,"Uruguay",338,1,3449299,0.00009799,0.00000029
2020-04-01,3,"Uruguay",338,2,3449299,0.00009799,0.00000058
2020-04-02,4,"Uruguay",350,4,3449299,0.00010147,0.00000116
2020-04-03,5,"Uruguay",369,4,3449299,0.00010698,0.00000116
2020-04-04,6,"Uruguay",400,5,3449299,0.00011597,0.00000145
2020-04-05,7,"Uruguay",400,5,3449299,0.00011597,0.00000145
2020-02-29,0,"US",68,1,327167434,0.00000021,0
2020-03-01,1,"US",74,1,327167434,0.00000023,0
2020-03-02,2,"US",98,6,327167434,0.0000003,0.00000002
2020-03-03,3,"US",118,7,327167434,0.00000036,0.00000002
2020-03-04,4,"US",149,11,327167434,0.00000046,0.00000003
2020-03-05,5,"US",217,12,327167434,0.00000066,0.00000004
2020-03-06,6,"US",262,14,327167434,0.0000008,0.00000004
2020-03-07,7,"US",402,17,327167434,0.00000123,0.00000005
2020-03-08,8,"US",518,21,327167434,0.00000158,0.00000006
2020-03-09,9,"US",583,22,327167434,0.00000178,0.00000007
2020-03-10,10,"US",959,28,327167434,0.00000293,0.00000009
2020-03-11,11,"US",1281,36,327167434,0.00000392,0.00000011
2020-03-12,12,"US",1663,40,327167434,0.00000508,0.00000012
2020-03-13,13,"US",2179,47,327167434,0.00000666,0.00000014
2020-03-14,14,"US",2727,54,327167434,0.00000834,0.00000017
2020-03-15,15,"US",3499,63,327167434,0.00001069,0.00000019
2020-03-16,16,"US",4632,85,327167434,0.00001416,0.00000026
2020-03-17,17,"US",6421,108,327167434,0.00001963,0.00000033
2020-03-18,18,"US",7783,118,327167434,0.00002379,0.00000036
2020-03-19,19,"US",13677,200,327167434,0.0000418,0.00000061
2020-03-20,20,"US",19100,244,327167434,0.00005838,0.00000075
2020-03-21,21,"US",25489,307,327167434,0.00007791,0.00000094
2020-03-22,22,"US",33276,417,327167434,0.00010171,0.00000127
2020-03-23,23,"US",43847,557,327167434,0.00013402,0.0000017
2020-03-24,24,"US",53740,706,327167434,0.00016426,0.00000216
2020-03-25,25,"US",65778,942,327167434,0.00020105,0.00000288
2020-03-26,26,"US",83836,1209,327167434,0.00025625,0.0000037
2020-03-27,27,"US",101657,1581,327167434,0.00031072,0.00000483
2020-03-28,28,"US",121478,2026,327167434,0.0003713,0.00000619
2020-03-29,29,"US",140886,2467,327167434,0.00043062,0.00000754
2020-03-30,30,"US",161807,2978,327167434,0.00049457,0.0000091
2020-03-31,31,"US",188172,3873,327167434,0.00057516,0.00001184
2020-04-01,32,"US",213372,4757,327167434,0.00065218,0.00001454
2020-04-02,33,"US",243453,5926,327167434,0.00074412,0.00001811
2020-04-03,34,"US",275586,7087,327167434,0.00084234,0.00002166
2020-04-04,35,"US",308850,8407,327167434,0.00094401,0.0000257
2020-04-05,36,"US",337072,9619,327167434,0.00103027,0.0000294
2020-03-27,0,"Uzbekistan",88,1,32955400,0.00000267,0.00000003
2020-03-28,1,"Uzbekistan",104,2,32955400,0.00000316,0.00000006
2020-03-29,2,"Uzbekistan",144,2,32955400,0.00000437,0.00000006
2020-03-30,3,"Uzbekistan",149,2,32955400,0.00000452,0.00000006
2020-03-31,4,"Uzbekistan",172,2,32955400,0.00000522,0.00000006
2020-04-01,5,"Uzbekistan",181,2,32955400,0.00000549,0.00000006
2020-04-02,6,"Uzbekistan",205,2,32955400,0.00000622,0.00000006
2020-04-03,7,"Uzbekistan",227,2,32955400,0.00000689,0.00000006
2020-04-04,8,"Uzbekistan",266,2,32955400,0.00000807,0.00000006
2020-04-05,9,"Uzbekistan",342,2,32955400,0.00001038,0.00000006
2020-03-26,0,"West Bank and Gaza",84,1,4569087,0.00001838,0.00000022
2020-03-27,1,"West Bank and Gaza",91,1,4569087,0.00001992,0.00000022
2020-03-28,2,"West Bank and Gaza",98,1,4569087,0.00002145,0.00000022
2020-03-29,3,"West Bank and Gaza",109,1,4569087,0.00002386,0.00000022
2020-03-30,4,"West Bank and Gaza",116,1,4569087,0.00002539,0.00000022
2020-03-31,5,"West Bank and Gaza",119,1,4569087,0.00002604,0.00000022
2020-04-01,6,"West Bank and Gaza",134,1,4569087,0.00002933,0.00000022
2020-04-02,7,"West Bank and Gaza",161,1,4569087,0.00003524,0.00000022
2020-04-03,8,"West Bank and Gaza",194,1,4569087,0.00004246,0.00000022
2020-04-04,9,"West Bank and Gaza",217,1,4569087,0.00004749,0.00000022
2020-04-05,10,"West Bank and Gaza",237,1,4569087,0.00005187,0.00000022
2020-04-02,0,"Zambia",39,1,17351822,0.00000225,0.00000006
2020-04-03,1,"Zambia",39,1,17351822,0.00000225,0.00000006
2020-04-04,2,"Zambia",39,1,17351822,0.00000225,0.00000006
2020-04-05,3,"Zambia",39,1,17351822,0.00000225,0.00000006
2020-03-23,0,"Zimbabwe",3,1,14439018,0.00000021,0.00000007
2020-03-24,1,"Zimbabwe",3,1,14439018,0.00000021,0.00000007
2020-03-25,2,"Zimbabwe",3,1,14439018,0.00000021,0.00000007
2020-03-26,3,"Zimbabwe",3,1,14439018,0.00000021,0.00000007
2020-03-27,4,"Zimbabwe",5,1,14439018,0.00000035,0.00000007
2020-03-28,5,"Zimbabwe",7,1,14439018,0.00000048,0.00000007
2020-03-29,6,"Zimbabwe",7,1,14439018,0.00000048,0.00000007
2020-03-30,7,"Zimbabwe",7,1,14439018,0.00000048,0.00000007
2020-03-31,8,"Zimbabwe",8,1,14439018,0.00000055,0.00000007
2020-04-01,9,"Zimbabwe",8,1,14439018,0.00000055,0.00000007
2020-04-02,10,"Zimbabwe",9,1,14439018,0.00000062,0.00000007
2020-04-03,11,"Zimbabwe",9,1,14439018,0.00000062,0.00000007
2020-04-04,12,"Zimbabwe",9,1,14439018,0.00000062,0.00000007
2020-04-05,13,"Zimbabwe",9,1,14439018,0.00000062,0.00000007
